#209       # Number of transitions
#K         # Unit energy transitions
#   n     nu     nl                E(K)        Aij(s-1)               quant:    Nu     Ju  Fu+0.5     Nl    Jl  Fl+0.5            Description
#---data-------------------------------------------------------------------------------------------------------------------------------------------
   48     19     10        144.80043533     7.3480000E-02             quant:      3;     3;     4;     2;     3;     4; info:     3017.15134690 GHz
   49     22     19        185.69195179     5.9570000E-03             quant:      4;     3;     3;     3;     3;     4; info:     3869.19225200 GHz
   50     22     18        185.69207477     1.1910000E-01             quant:      4;     3;     3;     3;     3;     3; info:     3869.19481430 GHz
   51     23     19        185.69761426     1.2080000E-01             quant:      4;     3;     4;     3;     3;     4; info:     3869.31023860 GHz
   52     23     18        185.69773723     4.4620000E-03             quant:      4;     3;     4;     3;     3;     3; info:     3869.31280090 GHz
   53     20     14        188.04994024     1.5840000E+00             quant:      4;     5;     6;     3;     4;     5; info:     3918.32475640 GHz
   54     21     15        188.04994786     1.5490000E+00             quant:      4;     5;     5;     3;     4;     4; info:     3918.32491520 GHz
   55     21     14        188.05549917     3.5260000E-02             quant:      4;     5;     5;     3;     4;     5; info:     3918.44058560 GHz
   56     24     19        188.32414343     5.3070000E-02             quant:      4;     4;     4;     3;     3;     4; info:     3924.03822340 GHz
   57     25     19        188.32423800     1.4910000E+00             quant:      4;     4;     5;     3;     3;     4; info:     3924.04019390 GHz
   58     24     18        188.32426640     1.4380000E+00             quant:      4;     4;     4;     3;     3;     3; info:     3924.04078570 GHz
   59     22     17        188.69999947     9.8040000E-02             quant:      4;     3;     3;     3;     2;     3; info:     3931.86979220 GHz
   60     23     17        188.70566194     1.4680000E+00             quant:      4;     3;     4;     3;     2;     3; info:     3931.98777890 GHz
   61     22     16        188.70569427     1.3700000E+00             quant:      4;     3;     3;     3;     2;     2; info:     3931.98845260 GHz
   62     22     15        189.32050988     1.8170000E-03             quant:      4;     3;     3;     3;     4;     4; info:     3944.79913050 GHz
   63     23     15        189.32617235     4.4760000E-05             quant:      4;     3;     4;     3;     4;     4; info:     3944.91711720 GHz
   64     23     14        189.33172365     1.7670000E-03             quant:      4;     3;     4;     3;     4;     5; info:     3945.03278750 GHz
   65     24     15        191.95270152     1.0110000E-01             quant:      4;     4;     4;     3;     4;     4; info:     3999.64510200 GHz
   66     25     15        191.95279609     2.3090000E-03             quant:      4;     4;     5;     3;     4;     4; info:     3999.64707240 GHz
