#4711      # Number of transitions
#K         # Unit of energy for transitions
#   n     nu     nl                E(K)          Aij(s-1)             quant:     vu      Ju      vl      Jl  info:      Description  Lambda (micrometres)
#---data------------------------------------------------------------------------------------------------------------------------------------------
  168     25     22        459.48526142     2.5630000E-11             quant:      2;      2;      2;      0; info:  31.3128 micrometres;     2- 2 S( 0)
  169     26      6      10046.27767288     6.9620000E-08             quant:      2;      3;      0;      5; info:   1.4321 micrometres;     2- 0 O( 5)
  170     26      4      11534.93795043     1.2870000E-07             quant:      2;      3;      0;      3; info:   1.2473 micrometres;     2- 0 Q( 3)
  171     26      2      12379.54606587     1.8990000E-07             quant:      2;      3;      0;      1; info:   1.1622 micrometres;     2- 0 S( 1)
  172     26     16       4185.08582587     3.1680000E-07             quant:      2;      3;      1;      5; info:   3.4379 micrometres;     2- 1 O( 5)
  173     26     13       5598.72770583     4.1970000E-07             quant:      2;      3;      1;      3; info:   2.5698 micrometres;     2- 1 Q( 3)
  174     26     11       6401.06289194     4.9750000E-07             quant:      2;      3;      1;      1; info:   2.2477 micrometres;     2- 1 S( 1)
  175     26     23        760.98018492     4.1260000E-10             quant:      2;      3;      2;      1; info:  18.9069 micrometres;     2- 2 S( 1)
  176     28      7       9675.77554864     4.7040000E-08             quant:      2;      4;      0;      6; info:   1.4870 micrometres;     2- 0 O( 6)
  177     28      5      11468.63478983     1.2490000E-07             quant:      2;      4;      0;      4; info:   1.2545 micrometres;     2- 0 Q( 4)
  178     28      3      12640.40966129     2.3790000E-07             quant:      2;      4;      0;      2; info:   1.1382 micrometres;     2- 0 S( 2)
  179     28     18       3863.84817296     2.2790000E-07             quant:      2;      4;      1;      6; info:   3.7237 micrometres;     2- 1 O( 6)
  180     28     15       5565.93452917     4.0470000E-07             quant:      2;      4;      1;      4; info:   2.5850 micrometres;     2- 1 Q( 4)
  181     28     12       6678.88746686     5.5950000E-07             quant:      2;      4;      1;      2; info:   2.1542 micrometres;     2- 1 S( 2)
  182     28     25       1055.39569312     2.3700000E-09             quant:      2;      4;      2;      2; info:  13.6326 micrometres;     2- 2 S( 2)
  183     30      8       9304.17702894     3.1330000E-08             quant:      2;      5;      0;      7; info:   1.5464 micrometres;     2- 0 O( 7)
  184     30      6      11386.49140801     1.2280000E-07             quant:      2;      5;      0;      5; info:   1.2636 micrometres;     2- 0 Q( 5)
  185     30      4      12875.15168556     2.7680000E-07             quant:      2;      5;      0;      3; info:   1.1175 micrometres;     2- 0 S( 3)
  186     30     20       3548.99005816     1.6120000E-07             quant:      2;      5;      1;      7; info:   4.0540 micrometres;     2- 1 O( 7)
  187     30     16       5525.29956099     3.9480000E-07             quant:      2;      5;      1;      5; info:   2.6040 micrometres;     2- 1 Q( 5)
  188     30     13       6938.94143952     5.7680000E-07             quant:      2;      5;      1;      3; info:   2.0735 micrometres;     2- 1 S( 3)
  189     30     26       1340.21373368     8.3800000E-09             quant:      2;      5;      2;      3; info:  10.7354 micrometres;     2- 2 S( 3)
  190     32      9       8933.63263776     2.0400000E-08             quant:      2;      6;      0;      8; info:   1.6105 micrometres;     2- 0 O( 8)
  191     32      7      11288.97660738     1.2110000E-07             quant:      2;      6;      0;      6; info:   1.2745 micrometres;     2- 0 Q( 6)
  192     32      5      13081.83584857     3.0700000E-07             quant:      2;      6;      0;      4; info:   1.0998 micrometres;     2- 0 S( 4)
  193     32     21       3242.35018941     1.1140000E-07             quant:      2;      6;      1;      8; info:   4.4375 micrometres;     2- 1 O( 8)
  194     32     18       5477.04923169     3.8660000E-07             quant:      2;      6;      1;      6; info:   2.6269 micrometres;     2- 1 Q( 6)
  195     32     15       7179.13558790     5.5710000E-07             quant:      2;      6;      1;      4; info:   2.0041 micrometres;     2- 1 S( 4)
  196     32     28       1613.20105873     2.2260000E-08             quant:      2;      6;      2;      4; info:   8.9188 micrometres;     2- 2 S( 4)
  197     35     14       8565.98109021     1.2940000E-08             quant:      2;      7;      0;      9; info:   1.6796 micrometres;     2- 0 O( 9)
  198     35      8      11176.63080837     1.1960000E-07             quant:      2;      7;      0;      7; info:   1.2873 micrometres;     2- 0 Q( 7)
  199     35      6      13258.94518599     3.2780000E-07             quant:      2;      7;      0;      5; info:   1.0851 micrometres;     2- 0 S( 5)
  200     35     27       2945.43070155     7.4780000E-08             quant:      2;      7;      1;      9; info:   4.8848 micrometres;     2- 1 O( 9)
  201     35     20       5421.44383758     3.7920000E-07             quant:      2;      7;      1;      7; info:   2.6539 micrometres;     2- 1 Q( 7)
  202     35     16       7397.75334041     5.0620000E-07             quant:      2;      7;      1;      5; info:   1.9449 micrometres;     2- 1 S( 5)
  203     35     30       1872.45377942     4.8830000E-08             quant:      2;      7;      2;      5; info:   7.6839 micrometres;     2- 2 S( 5)
  204     36     17       8202.74695456     7.9510000E-09             quant:      2;      8;      0;     10; info:   1.7540 micrometres;     2- 0 O(10)
  205     36      9      11050.05373203     1.1810000E-07             quant:      2;      8;      0;      8; info:   1.3021 micrometres;     2- 0 Q( 8)
  206     36      7      13405.39770308     3.3830000E-07             quant:      2;      8;      0;      6; info:   1.0733 micrometres;     2- 0 S( 6)
  207     36     31       2659.40238058     4.8650000E-08             quant:      2;      8;      1;     10; info:   5.4102 micrometres;     2- 1 O(10)
  208     36     21       5358.77128511     3.7230000E-07             quant:      2;      8;      1;      8; info:   2.6849 micrometres;     2- 1 Q( 8)
  209     36     18       7593.47032740     4.3110000E-07             quant:      2;      8;      1;      6; info:   1.8948 micrometres;     2- 1 S( 6)
  210     36     32       2116.42109427     9.3380000E-08             quant:      2;      8;      2;      6; info:   6.7982 micrometres;     2- 2 S( 6)
  211     43     19       7845.15086610     4.7200000E-09             quant:      2;      9;      0;     11; info:   1.8340 micrometres;     2- 0 O(11)
