#201       # Number of transitions
#K         # Unit energy transitions, E_u(K)
#   n     nu     nl         E(K)            Aij(s-1)                  quant:   N_up   J_up Fu+0.5    N_lo  J_lo  Fl+0.5  quant:    Description
#---data---------------------------------------------------------------------------------------------------------------------------------------------
   47     18     10         86.89030668     4.8320000E-03             quant:      3;     3;     4;     2;     3;     4;  info:    1810.50012210 GHz
   48     19     10         86.89079010     2.3860000E-04             quant:      3;     3;     3;     2;     3;     4;  info:    1810.51019490 GHz
   49     22     19         96.86618444     5.9260000E-03             quant:      4;     3;     3;     3;     3;     3;  info:    2018.36367540 GHz
   50     22     18         96.86666786     2.9640000E-04             quant:      4;     3;     3;     3;     3;     4;  info:    2018.37374820 GHz
   51     23     19         96.86925118     2.2220000E-04             quant:      4;     3;     4;     3;     3;     3;  info:    2018.42757590 GHz
   52     23     18         96.86973459     6.0050000E-03             quant:      4;     3;     4;     3;     3;     4;  info:    2018.43764860 GHz
   53     21     17        104.59313006     8.6560000E-02             quant:      4;     5;     5;     3;     4;     4;  info:    2179.36708900 GHz
   54     20     16        104.59317301     8.8540000E-02             quant:      4;     5;     6;     3;     4;     5;  info:    2179.36798390 GHz
   55     21     16        104.59660816     1.9690000E-03             quant:      4;     5;     5;     3;     4;     5;  info:    2179.43956080 GHz
   56     25     19        104.94584824     8.0740000E-02             quant:      4;     4;     4;     3;     3;     3;  info:    2186.71654290 GHz
   57     24     18        104.94595869     8.3730000E-02             quant:      4;     4;     5;     3;     3;     4;  info:    2186.71884440 GHz
   58     25     18        104.94633165     2.9870000E-03             quant:      4;     4;     4;     3;     3;     4;  info:    2186.72661570 GHz
   59     22     17        105.40498830     5.6090000E-05             quant:      4;     3;     3;     3;     4;     4;  info:    2196.28346900 GHz
   60     23     17        105.40805504     1.4760000E-06             quant:      4;     3;     4;     3;     4;     4;  info:    2196.34736950 GHz
   61     23     16        105.41153314     5.4540000E-05             quant:      4;     3;     4;     3;     4;     5;  info:    2196.41984140 GHz
   62     22     15        105.51141318     5.5300000E-03             quant:      4;     3;     3;     3;     2;     3;  info:    2198.50100360 GHz
   63     22     14        105.51441831     7.7380000E-02             quant:      4;     3;     3;     3;     2;     2;  info:    2198.56362040 GHz
   64     23     15        105.51447992     8.2910000E-02             quant:      4;     3;     4;     3;     2;     3;  info:    2198.56490400 GHz
   65     24     17        113.48427914     1.4720000E-04             quant:      4;     4;     5;     3;     4;     4;  info:    2364.62856530 GHz
   66     25     17        113.48465210     6.4390000E-03             quant:      4;     4;     4;     3;     4;     4;  info:    2364.63633650 GHz
   67     24     16        113.48775724     6.4730000E-03             quant:      4;     4;     5;     3;     4;     5;  info:    2364.70103720 GHz
   68     25     16        113.48813020     1.8390000E-04             quant:      4;     4;     4;     3;     4;     5;  info:    2364.70880840 GHz
   69     28     25        123.39581668     7.6010000E-03             quant:      5;     4;     4;     4;     4;     4;  info:    2571.15148610 GHz
   70     28     24        123.39618964     2.1720000E-04             quant:      5;     4;     4;     4;     4;     5;  info:    2571.15925740 GHz
   71     29     25        123.39892180     1.7370000E-04             quant:      5;     4;     5;     4;     4;     4;  info:    2571.21618640 GHz
   72     29     24        123.39929476     7.6500000E-03             quant:      5;     4;     5;     4;     4;     5;  info:    2571.22395770 GHz
   73     27     21        130.73963629     1.7410000E-01             quant:      5;     6;     6;     4;     5;     5;  info:    2724.17184950 GHz
   74     26     20        130.73966478     1.7680000E-01             quant:      5;     6;     7;     4;     5;     6;  info:    2724.17244310 GHz
   75     27     20        130.74307144     2.6800000E-03             quant:      5;     6;     6;     4;     5;     6;  info:    2724.24342640 GHz
   76     31     25        131.05597487     1.6700000E-01             quant:      5;     5;     5;     4;     4;     4;  info:    2730.76327570 GHz
   77     30     24        131.05604389     1.7080000E-01             quant:      5;     5;     6;     4;     4;     5;  info:    2730.76471390 GHz
   78     31     24        131.05634783     3.7900000E-03             quant:      5;     5;     5;     4;     4;     5;  info:    2730.77104690 GHz
   79     28     23        131.47241374     6.0860000E-03             quant:      5;     4;     4;     4;     3;     4;  info:    2739.44045320 GHz
   80     28     22        131.47548047     1.6430000E-01             quant:      5;     4;     4;     4;     3;     3;  info:    2739.50435360 GHz
   81     29     23        131.47551886     1.7040000E-01             quant:      5;     4;     5;     4;     3;     4;  info:    2739.50515350 GHz
   82     28     21        132.28733872     4.3650000E-05             quant:      5;     4;     4;     4;     5;     5;  info:    2756.42073370 GHz
   83     29     21        132.29044384     7.2780000E-07             quant:      5;     4;     5;     4;     5;     5;  info:    2756.48543400 GHz
   84     29     20        132.29387900     4.2870000E-05             quant:      5;     4;     5;     4;     5;     6;  info:    2756.55701100 GHz
   85     30     21        139.94719298     1.2450000E-04             quant:      5;     5;     6;     4;     5;     5;  info:    2916.02619030 GHz
   86     31     21        139.94749691     8.0700000E-03             quant:      5;     5;     5;     4;     5;     5;  info:    2916.03252320 GHz
   87     30     20        139.95062813     8.0910000E-03             quant:      5;     5;     6;     4;     5;     6;  info:    2916.09776720 GHz
   88     31     20        139.95093206     1.4940000E-04             quant:      5;     5;     5;     4;     5;     6;  info:    2916.10410020 GHz
   89     34     31        149.77401092     9.2250000E-03             quant:      6;     5;     5;     5;     5;     5;  info:    3120.78384130 GHz
   90     34     30        149.77431486     1.7090000E-04             quant:      6;     5;     5;     5;     5;     6;  info:    3120.79017430 GHz
   91     35     31        149.77714213     1.4230000E-04             quant:      6;     5;     6;     5;     5;     5;  info:    3120.84908500 GHz
   92     35     30        149.77744606     9.2620000E-03             quant:      6;     5;     6;     5;     5;     6;  info:    3120.85541800 GHz
   93     14      2        155.45630635     3.5540000E-04             quant:      3;     2;     2;     0;     1;     1;  info:    3239.18366010 GHz
   94     14      1        155.46044443     7.1100000E-05             quant:      3;     2;     2;     0;     1;     2;  info:    3239.26988370 GHz
   95     15      1        155.46344957     4.2650000E-04             quant:      3;     2;     3;     0;     1;     2;  info:    3239.33250050 GHz
   96     33     27        156.78787050     3.0600000E-01             quant:      6;     7;     7;     5;     6;     6;  info:    3266.92895350 GHz
   97     32     26        156.78789077     3.0940000E-01             quant:      6;     7;     8;     5;     6;     7;  info:    3266.92937590 GHz
   98     33     26        156.79127717     3.4030000E-03             quant:      6;     7;     7;     5;     6;     7;  info:    3266.99993690 GHz
   99     37     31        157.08200901     2.9780000E-01             quant:      6;     6;     6;     5;     5;     5;  info:    3273.05780520 GHz
  100     36     30        157.08205633     3.0240000E-01             quant:      6;     6;     7;     5;     5;     6;  info:    3273.05879130 GHz
  101     37     30        157.08231294     4.5760000E-03             quant:      6;     6;     6;     5;     5;     6;  info:    3273.06413820 GHz
  102     34     29        157.43106399     6.7240000E-03             quant:      6;     5;     5;     5;     4;     5;  info:    3280.33093050 GHz
  103     34     28        157.43416912     2.9570000E-01             quant:      6;     5;     5;     5;     4;     4;  info:    3280.39563080 GHz
  104     35     29        157.43419519     3.0240000E-01             quant:      6;     5;     6;     5;     4;     5;  info:    3280.39617420 GHz
  105     34     27        158.98187155     3.5670000E-05             quant:      6;     5;     5;     5;     6;     6;  info:    3312.64451500 GHz
  106     35     27        158.98500275     4.0240000E-07             quant:      6;     5;     6;     5;     6;     6;  info:    3312.70975880 GHz
  107     35     26        158.98840942     3.5220000E-05             quant:      6;     5;     6;     5;     6;     7;  info:    3312.78074210 GHz
  108     36     27        166.28961302     1.0760000E-04             quant:      6;     6;     7;     5;     6;     6;  info:    3464.91313210 GHz
  109     37     27        166.28986963     9.6720000E-03             quant:      6;     6;     6;     5;     6;     6;  info:    3464.91847890 GHz
  110     36     26        166.29301968     9.6860000E-03             quant:      6;     6;     7;     5;     6;     7;  info:    3464.98411540 GHz
  111     37     26        166.29327630     1.2550000E-04             quant:      6;     6;     6;     5;     6;     7;  info:    3464.98946230 GHz
  112     40     37        176.01495572     1.0810000E-02             quant:      7;     6;     6;     6;     6;     6;  info:    3667.55638220 GHz
  113     40     36        176.01521234     1.4050000E-04             quant:      7;     6;     6;     6;     6;     7;  info:    3667.56172910 GHz
  114     41     37        176.01810577     1.2030000E-04             quant:      7;     6;     7;     6;     6;     6;  info:    3667.62201840 GHz
  115     41     36        176.01836238     1.0840000E-02             quant:      7;     6;     7;     6;     6;     7;  info:    3667.62736530 GHz
  116     39     33        182.72797407     4.9100000E-01             quant:      7;     8;     8;     6;     7;     7;  info:    3807.43298070 GHz
  117     38     32        182.72798923     4.9520000E-01             quant:      7;     8;     9;     6;     7;     8;  info:    3807.43329650 GHz
  118     39     32        182.73136047     4.1290000E-03             quant:      7;     8;     8;     6;     7;     8;  info:    3807.50354170 GHz
  119     43     37        183.00731765     4.8190000E-01             quant:      7;     7;     7;     6;     6;     6;  info:    3813.25355600 GHz
  120     42     36        183.00735215     4.8720000E-01             quant:      7;     7;     8;     6;     6;     7;  info:    3813.25427490 GHz
  121     43     36        183.00757426     5.3470000E-03             quant:      7;     7;     7;     6;     6;     7;  info:    3813.25890290 GHz
  122     40     35        183.31982260     7.3950000E-03             quant:      7;     6;     6;     6;     5;     6;  info:    3819.76510230 GHz
  123     40     34        183.32295381     4.8030000E-01             quant:      7;     6;     6;     6;     5;     5;  info:    3819.83034610 GHz
  124     41     35        183.32297265     4.8770000E-01             quant:      7;     6;     7;     6;     5;     6;  info:    3819.83073860 GHz
  125     40     33        185.51695485     3.0120000E-05             quant:      7;     6;     6;     6;     7;     7;  info:    3865.54590760 GHz
  126     41     32        185.52349129     2.9840000E-05             quant:      7;     6;     7;     6;     7;     8;  info:    3865.68210480 GHz
  127     42     33        192.50909467     9.4580000E-05             quant:      7;     7;     8;     6;     7;     7;  info:    4011.23845350 GHz
  128     43     33        192.50931678     1.1250000E-02             quant:      7;     7;     7;     6;     7;     7;  info:    4011.24308140 GHz
  129     42     32        192.51248107     1.1260000E-02             quant:      7;     7;     8;     6;     7;     8;  info:    4011.30901450 GHz
  130     43     32        192.51270317     1.0810000E-04             quant:      7;     7;     7;     6;     7;     8;  info:    4011.31364240 GHz
  131     46     43        202.11629888     1.2370000E-02             quant:      8;     7;     7;     7;     7;     7;  info:    4211.42009700 GHz
  132     46     42        202.11652099     1.1900000E-04             quant:      8;     7;     7;     7;     7;     8;  info:    4211.42472500 GHz
  133     47     43        202.11946316     1.0400000E-04             quant:      8;     7;     8;     7;     7;     7;  info:    4211.48602980 GHz
  134     47     42        202.11968527     1.2400000E-02             quant:      8;     7;     8;     7;     7;     8;  info:    4211.49065780 GHz
  135     45     39        208.54659563     7.3750000E-01             quant:      8;     9;     9;     7;     8;     8;  info:    4345.40573350 GHz
  136     44     38        208.54660739     7.4230000E-01             quant:      8;     9;    10;     7;     8;     9;  info:    4345.40597850 GHz
  137     45     38        208.54996687     4.8540000E-03             quant:      8;     9;     9;     7;     8;     9;  info:    4345.47597870 GHz
  138     49     43        208.81535823     7.2730000E-01             quant:      8;     8;     8;     7;     7;     7;  info:    4351.00583720 GHz
  139     48     42        208.81538451     7.3340000E-01             quant:      8;     8;     9;     7;     7;     8;  info:    4351.00638480 GHz
  140     49     42        208.81558034     6.1040000E-03             quant:      8;     8;     8;     7;     7;     8;  info:    4351.01046510 GHz
  141     46     41        209.10551076     8.0770000E-03             quant:      8;     7;     7;     7;     6;     7;  info:    4357.05163460 GHz
  142     46     40        209.10866081     7.2640000E-01             quant:      8;     7;     7;     7;     6;     6;  info:    4357.11727090 GHz
  143     47     41        209.10867504     7.3450000E-01             quant:      8;     7;     8;     7;     6;     7;  info:    4357.11756740 GHz
