# Nb v_max J_max                       #
 1058 37 32                            #
# Lev VU JU E(CM-1)  iDvie(s-1) p_dis  #
  106  5  9 97781.56 1.310E+09 7.040E-02
  107  6  4 97888.84 1.289E+09 8.254E-02
  108  4 13 97931.37 1.317E+09 5.030E-02
  109  0 23 97941.69 1.311E+09 2.149E-02
  110  3 16 97990.38 1.323E+09 2.415E-01
  111  6  5 98035.42 1.283E+09 1.154E-01
  112  1 21 98050.27 1.317E+09 7.245E-02
  113  5 10 98061.15 1.296E+09 8.603E-02
  114  2 19 98202.22 1.313E+09 1.347E-01
  115  6  6 98209.21 1.274E+09 1.309E-01
  116  4 14 98296.91 1.298E+09 2.755E-01
  117  5 11 98361.82 1.282E+09 9.470E-02
  118  3 17 98407.82 1.300E+09 1.889E-01
  119  6  7 98409.10 1.265E+09 1.390E-01
  120  0 24 98440.91 1.276E+09 6.835E-02
  121  1 22 98530.22 1.285E+09 3.331E-01
  122  6  8 98633.84 1.255E+09 1.446E-01
  123  2 20 98658.61 1.284E+09 4.013E-01
  124  4 15 98677.29 1.279E+09 2.274E-01
  125  5 12 98681.95 1.267E+09 2.912E-01
  126  7  0 98706.23 1.237E+09 2.073E-01
  127  7  1 98735.22 1.237E+09 2.053E-01
  128  7  2 98792.92 1.234E+09 2.002E-01
  129  3 18 98835.56 1.275E+09 4.113E-01
  130  7  3 98879.11 1.230E+09 1.930E-01
  131  6  9 98882.09 1.244E+09 1.715E-01
  132  0 25 98942.91 1.241E+09 3.072E-01
  133  7  4 98993.27 1.225E+09 1.888E-01
  134  1 23 99014.51 1.252E+09 2.780E-01
  135  5 13 99019.91 1.250E+09 2.494E-01
  136  4 16 99070.92 1.257E+09 4.112E-01
  137  2 21 99121.39 1.255E+09 3.728E-01
  138  7  5 99134.68 1.219E+09 1.926E-01
  139  6 10 99152.38 1.232E+09 2.959E-01
  140  3 19 99272.19 1.249E+09 4.087E-01
  141  7  6 99302.45 1.212E+09 2.139E-01
  142  5 14 99374.07 1.234E+09 4.190E-01
  143  6 11 99443.22 1.219E+09 2.723E-01
  144  0 26 99447.03 1.205E+09 2.630E-01
  145  4 17 99476.25 1.237E+09 4.210E-01
  146  7  7 99495.52 1.204E+09 3.255E-01
  147  1 24 99502.26 1.219E+09 3.805E-01
  148  2 22 99589.51 1.226E+09 4.476E-01
  149  7  8 99712.70 1.194E+09 3.263E-01
  150  3 20 99716.45 1.223E+09 4.271E-01
  151  5 15 99742.84 1.216E+09 4.312E-01
  152  6 12 99753.05 1.205E+09 4.339E-01
  153  8  0 99790.13 1.178E+09 3.018E-01
  154  8  1 99818.24 1.177E+09 3.127E-01
  155  8  2 99874.18 1.175E+09 3.336E-01
  156  4 18 99891.84 1.213E+09 4.387E-01
  157  0 27 99952.69 1.172E+09 7.457E-01
  158  7  9 99952.70 1.184E+09 4.092E-01
  159  8  3 99957.72 1.173E+09 3.925E-01
  160  1 25 99992.75 1.188E+09 4.917E-01
  161  2 23 100061.97 1.196E+09 4.621E-01
  162  8  4 100068.50 1.167E+09 3.967E-01
  163  6 13 100080.32 1.190E+09 4.403E-01
  164  5 16 100124.68 1.196E+09 4.508E-01
  165  3 21 100167.14 1.197E+09 4.350E-01
  166  8  5 100206.57 1.163E+09 4.267E-01
  167  7 10 100214.13 1.172E+09 4.446E-01
  168  4 19 100316.31 1.190E+09 4.392E-01
  169  8  6 100388.14 1.167E+09 2.371E-01
  170  6 14 100423.46 1.174E+09 4.543E-01
  171  0 28 100459.35 1.137E+09 7.056E-01
  172  1 26 100485.29 1.154E+09 4.628E-01
  173  7 11 100495.55 1.160E+09 4.402E-01
  174  5 17 100518.09 1.177E+09 4.508E-01
  175  2 24 100537.92 1.166E+09 4.775E-01
  176  8  7 100548.92 1.146E+09 4.349E-01
  177  3 22 100623.19 1.170E+09 5.153E-01
  178  4 20 100748.41 1.166E+09 4.938E-01
  179  8  8 100760.47 1.137E+09 4.324E-01
  180  6 15 100780.93 1.157E+09 4.565E-01
  181  7 12 100795.48 1.147E+09 4.527E-01
  182  9  0 100842.91 1.123E+09 4.134E-01
  183  9  1 100869.88 1.123E+09 4.127E-01
  184  5 18 100921.67 1.156E+09 4.707E-01
  185  9  2 100923.56 1.121E+09 4.123E-01
  186  0 29 100966.41 1.104E+09 9.208E-01
  187  1 27 100979.26 1.123E+09 6.134E-01
  188  8  9 100993.07 1.128E+09 4.443E-01
  189  9  3 101003.79 1.118E+09 4.299E-01
  190  2 25 101016.57 1.136E+09 5.416E-01
  191  3 23 101083.62 1.142E+09 5.096E-01
  192  9  4 101110.17 1.113E+09 4.269E-01
  193  7 13 101112.41 1.133E+09 4.542E-01
  194  6 16 101151.25 1.140E+09 4.650E-01
  195  4 21 101186.95 1.142E+09 4.989E-01
  196  9  5 101242.08 1.108E+09 4.342E-01
  197  8 10 101246.22 1.117E+09 4.452E-01
  198  5 19 101334.08 1.135E+09 4.764E-01
  199  9  6 101398.75 1.101E+09 4.278E-01
  200  7 14 101444.86 1.119E+09 4.693E-01
  201  0 30 101473.69 1.073E+09 9.018E-01
  202  1 28 101474.12 1.091E+09 5.965E-01
  203  2 26 101497.22 1.106E+09 5.527E-01
  204  8 11 101518.70 1.106E+09 4.410E-01
  205  6 17 101532.98 1.122E+09 4.653E-01
  206  3 24 101547.54 1.115E+09 5.331E-01
  207  9  7 101579.26 1.094E+09 4.326E-01
  208  4 22 101630.86 1.117E+09 5.158E-01
  209  5 20 101754.08 1.113E+09 5.230E-01
  210  9  8 101782.70 1.086E+09 4.246E-01
  211  7 15 101791.35 1.104E+09 4.654E-01
  212  8 12 101809.15 1.094E+09 4.745E-01
  213 10  0 101865.08 1.073E+09 4.103E-01
  214 10  1 101891.47 1.072E+09 4.104E-01
  215  6 18 101924.74 1.103E+09 5.178E-01
  216 10  2 101944.02 1.071E+09 4.098E-01
  217  1 29 101969.25 1.060E+09 8.082E-01
  218  2 27 101979.26 1.076E+09 6.239E-01
  219  0 31 101980.66 1.040E+09 9.856E-01
  220  9  9 102008.60 1.079E+09 4.298E-01
  221  3 25 102014.15 1.087E+09 5.929E-01
  222 10  3 102022.87 1.069E+09 4.218E-01
  223  4 23 102079.15 1.092E+09 5.127E-01
  224  8 13 102116.14 1.081E+09 4.685E-01
  225 10  4 102129.42 1.068E+09 4.029E-01
  226  7 16 102150.43 1.087E+09 5.071E-01
  227  5 21 102180.49 1.091E+09 5.181E-01
  228 10  5 102224.62 1.088E+09 2.595E-01
  229  9 10 102228.07 1.093E+09 2.922E-01
  230  6 19 102325.23 1.084E+09 5.191E-01
  231 10  6 102395.53 1.053E+09 4.078E-01
  232  8 14 102438.25 1.068E+09 5.023E-01
  233  2 28 102462.11 1.047E+09 6.278E-01
  234  1 30 102464.46 1.029E+09 7.867E-01
  235  3 26 102482.75 1.059E+09 5.952E-01
  236  0 32 102486.96 1.010E+09 9.847E-01
  237  9 11 102511.41 1.056E+09 4.638E-01
  238  7 17 102520.72 1.071E+09 5.125E-01
  239  4 24 102530.94 1.067E+09 5.537E-01
  240 10  7 102572.62 1.045E+09 4.699E-01
  241  5 22 102612.28 1.068E+09 5.441E-01
  242  6 20 102733.24 1.064E+09 5.296E-01
  243 10  8 102770.00 1.037E+09 4.679E-01
  244  8 15 102774.07 1.054E+09 5.084E-01
  245  9 12 102793.75 1.045E+09 5.060E-01
  246 11  0 102857.14 1.025E+09 4.066E-01
  247 11  1 102882.33 1.025E+09 4.075E-01
  248  7 18 102900.88 1.054E+09 5.333E-01
  249 11  2 102932.44 1.023E+09 4.116E-01
  250  2 29 102945.12 1.018E+09 7.275E-01
  251  3 27 102952.69 1.032E+09 6.715E-01
  252  1 31 102959.24 9.993E+08 9.505E-01
  253  4 25 102985.42 1.042E+09 6.000E-01
  254 10  9 102987.76 1.029E+09 5.122E-01
  255 11  3 103007.37 1.022E+09 4.724E-01
  256  5 23 103048.43 1.045E+09 5.510E-01
  257  9 13 103091.42 1.033E+09 5.124E-01
  258 11  4 103106.77 1.017E+09 4.755E-01
  259  8 16 103122.20 1.039E+09 5.343E-01
  260  6 21 103147.63 1.043E+09 5.299E-01
  261 10 10 103225.00 1.020E+09 5.168E-01
  262 11  5 103230.15 1.013E+09 5.216E-01
  263  7 19 103289.65 1.036E+09 5.308E-01
  264 11  6 103376.89 1.007E+09 5.210E-01
  265  9 14 103403.63 1.021E+09 5.299E-01
  266  3 28 103423.38 1.005E+09 6.762E-01
  267  2 30 103428.14 9.888E+08 7.163E-01
  268  4 26 103441.87 1.016E+09 5.925E-01
  269  1 32 103453.19 9.697E+08 9.528E-01
  270 10 11 103480.68 1.011E+09 5.206E-01
  271  8 17 103481.31 1.024E+09 5.339E-01
  272  5 24 103488.07 1.022E+09 5.685E-01
  273 11  7 103546.41 1.002E+09 5.229E-01
  274  6 22 103567.34 1.022E+09 5.822E-01
  275  7 20 103685.84 1.017E+09 5.546E-01
  276  9 15 103729.13 1.008E+09 5.322E-01
  277 11  8 103738.89 9.974E+08 5.151E-01
  278 10 12 103754.27 1.002E+09 5.209E-01
  279 12  0 103819.59 9.817E+08 5.234E-01
  280 12  1 103844.71 9.822E+08 5.202E-01
  281  8 18 103850.11 1.008E+09 5.437E-01
  282  3 29 103894.19 9.778E+08 7.005E-01
  283 12  2 103895.29 9.832E+08 5.084E-01
  284  4 27 103899.63 9.904E+08 6.931E-01
  285  2 31 103910.60 9.605E+08 9.022E-01
  286  5 25 103930.39 9.984E+08 5.959E-01
  287 11  9 103969.99 1.035E+09 3.631E-01
  288 12  3 103976.50 1.003E+09 4.397E-01
  289  6 23 103991.41 1.001E+09 5.853E-01
  290 10 13 104031.71 9.974E+08 4.806E-01
  291 12  4 104046.22 9.949E+08 4.330E-01
  292  9 16 104066.62 9.938E+08 5.459E-01
  293  7 21 104088.32 9.986E+08 5.593E-01
  294 11 10 104164.37 9.782E+08 5.096E-01
  295 12  5 104172.90 9.724E+08 5.088E-01
  296  8 19 104227.36 9.911E+08 5.448E-01
  297 12  6 104316.53 9.646E+08 5.163E-01
  298 10 14 104340.54 9.765E+08 5.467E-01
  299  4 28 104358.11 9.652E+08 6.913E-01
