# Nb v_max J_max                       #
  262 13 31                            #
# Lev VU JU E(CM-1)  iDvie(s-1) p_dis  #
 106  1 21 111805.22 1.061E+09 3.719E-03
 107  6  6 111866.86 1.051E+09 2.731E-02
 108  2 19 111983.14 1.054E+09 1.480E-02
 109  4 14 112054.10 1.036E+09 4.300E-02
 110  5 11 112114.69 1.028E+09 4.720E-02
 111  6  7 112140.46 1.041E+09 3.319E-02
 112  3 17 112235.05 9.820E+08 9.995E-02
 113  6  8 112428.64 9.469E+08 1.363E-01
 114  0 24 112520.14 1.052E+09 8.150E-04
 115  7  1 112530.36 1.059E+09 1.195E-02
 116  1 22 112558.86 1.053E+09 5.088E-03
 117  7  2 112602.23 9.833E+08 9.321E-02
 118  5 12 112620.21 9.447E+08 1.693E-01
 119  4 15 112631.64 1.007E+09 7.985E-02
 120  2 20 112681.44 1.052E+09 1.120E-02
 121  7  3 112750.61 9.726E+08 1.140E-01
 122  6  9 112830.07 1.008E+09 7.722E-02
 123  3 18 112885.90 1.049E+09 1.794E-02
 124  7  4 112901.46 1.037E+09 3.986E-02
 125  5 13 113054.81 1.032E+09 4.427E-02
 126  7  5 113091.64 1.046E+09 3.047E-02
 127  4 16 113167.69 1.029E+09 4.005E-02
 128  6 10 113181.42 1.027E+09 5.281E-02
 129  1 23 113303.63 9.372E+08 1.366E-01
 130  7  6 113314.30 7.963E+08 3.436E-02
 131  0 25 113327.33 1.035E+09 1.250E-02
 132  2 21 113358.02 8.883E+08 2.044E-01
 133  5 14 113498.81 8.655E+08 2.450E-01
 134  6 11 113538.80 8.975E+08 1.942E-01
 135  3 19 113543.22 9.580E+08 1.284E-01
 136  7  7 113557.78 9.760E+08 1.055E-01
 137  4 17 113761.31 1.020E+09 5.499E-02
 138  7  8 113901.68 9.605E+08 1.420E-01
 139  8  1 113918.04 1.033E+09 6.935E-02
 140  8  2 113993.63 1.040E+09 6.514E-02
 141  6 12 114013.21 1.015E+09 7.394E-02
 142  5 15 114058.30 1.027E+09 5.101E-02
 143  1 24 114065.39 1.039E+09 5.491E-03
 144  2 22 114076.74 1.040E+09 3.689E-02
 145  8  3 114103.81 1.046E+09 6.770E-02
 146  0 26 114129.77 1.035E+09 3.824E-03
 147  3 20 114163.49 1.033E+09 7.267E-02
 148  7  9 114195.50 1.022E+09 7.914E-02
 149  8  4 114247.34 1.047E+09 6.777E-02
 150  4 18 114321.51 9.993E+08 1.259E-01
 151  8  5 114421.66 1.040E+09 8.200E-02
 152  6 13 114422.35 9.802E+08 1.099E-01
 153  7 10 114515.26 9.754E+08 1.324E-01
 154  5 16 114528.62 8.339E+08 3.048E-01
 155  8  6 114620.42 1.002E+09 1.140E-01
 156  2 23 114779.73 1.037E+09 2.124E-02
 157  3 21 114816.04 1.036E+09 4.928E-02
 158  1 25 114817.58 1.034E+09 1.255E-01
 159  6 14 114910.41 9.950E+08 2.219E-01
 160  8  7 114915.62 8.756E+08 2.586E-01
 161  4 19 114925.31 1.031E+09 8.353E-02
 162  7 11 114927.45 9.615E+08 1.610E-01
 163  0 27 114928.49 1.029E+09 6.102E-02
 164  5 17 115103.94 1.023E+09 1.150E-01
 165  8  8 115149.37 1.011E+09 1.307E-01
 166  9  1 115153.99 1.060E+09 6.608E-02
 167  9  2 115222.05 1.056E+09 7.222E-02
 168  7 12 115279.81 1.008E+09 2.065E-01
 169  9  3 115321.64 1.054E+09 1.030E-01
 170  6 15 115345.69 9.882E+08 1.570E-01
 171  8  9 115422.07 1.008E+09 1.619E-01
 172  9  4 115450.75 1.047E+09 1.265E-01
 173  3 22 115471.36 9.806E+08 4.318E-01
 174  2 24 115480.11 1.026E+09 9.778E-02
 175  4 20 115534.53 9.422E+08 5.216E-01
 176  1 26 115564.79 1.028E+09 1.109E-01
 177  9  5 115605.73 1.027E+09 1.923E-01
 178  5 18 115658.48 9.706E+08 5.674E-01
 179  8 10 115689.90 8.394E+08 3.662E-01
 180  0 28 115720.11 1.022E+09 4.936E-02
 181  7 13 115734.45 8.458E+08 3.897E-01
 182  9  6 115773.31 9.116E+08 3.276E-01
 183  6 16 115844.75 1.002E+09 6.169E-01
 184  9  7 116033.93 9.819E+08 3.504E-01
 185  8 11 116077.30 1.005E+09 2.571E-01
 186  7 14 116092.98 1.012E+09 6.638E-01
 187  3 23 116102.49 1.003E+09 3.498E-01
 188  4 21 116103.92 1.010E+09 4.550E-01
 189  5 19 116169.48 9.968E+08 5.484E-01
 190  2 25 116180.47 9.089E+08 4.896E-01
 191 10  1 116237.42 1.068E+09 3.865E-01
 192  9  8 116255.13 1.023E+09 3.296E-01
 193  6 17 116293.94 9.516E+08 6.326E-01
 194 10  2 116297.24 1.065E+09 4.052E-01
 195  1 27 116305.04 1.022E+09 5.304E-01
 196 10  3 116384.81 1.061E+09 4.392E-01
 197  8 12 116394.33 9.729E+08 6.997E-01
 198  9  9 116494.42 9.839E+08 4.815E-01
 199 10  4 116497.87 1.052E+09 4.391E-01
 200  0 29 116502.57 1.015E+09 3.121E-01
 201 10  5 116631.72 1.017E+09 4.907E-01
 202  4 22 116700.48 1.027E+09 6.614E-01
 203  5 20 116718.23 1.025E+09 6.739E-01
 204  3 24 116747.07 1.023E+09 5.162E-01
 205  8 13 116784.37 9.794E+08 6.616E-01
 206  6 18 116797.21 1.021E+09 6.967E-01
 207  9 10 116813.01 9.385E+08 6.940E-01
 208 10  6 116842.51 8.588E+08 6.004E-01
 209  2 26 116857.33 9.907E+08 3.974E-01
 210  7 16 116932.43 1.015E+09 7.285E-01
 211 10  7 117003.19 1.019E+09 6.550E-01
 212  1 28 117036.14 1.016E+09 5.158E-01
 213  9 11 117072.36 1.018E+09 6.444E-01
 214  8 14 117117.22 9.945E+08 7.656E-01
 215 11  1 117150.62 1.083E+09 4.271E-01
 216 10  8 117196.08 1.034E+09 6.261E-01
 217 11  2 117201.46 1.080E+09 4.442E-01
 218  5 21 117259.63 1.005E+09 7.058E-01
 219  0 30 117274.34 1.009E+09 2.999E-01
 220 11  3 117275.67 1.078E+09 5.913E-01
 221  4 23 117288.03 1.025E+09 6.864E-01
 222  6 19 117292.85 9.698E+08 7.306E-01
 223  9 12 117336.02 8.923E+08 8.050E-01
