@1@HD@K@v#J
#182     # number of levels
#K       # unit
#2       # number of quantum numbers
#v       # quantum number : vibration
#J       # quantum number : rotation
#n     g         En(K)                        v    J
#---data read without format ----------#------ READ WITH FORMAT -----------
124   19.0  44127.781                  n     10    9                      !
125    9.0  44380.801                  n     11    4                      !
126   11.0  44703.672                  n     11    5                      !
127   21.0  44758.746                  n     10   10                      !
128   13.0  45083.770                  n     11    6                      !
129   15.0  45517.305                  n     11    7                      !
130   17.0  46000.008                  n     11    8                      !
131    1.0  46105.332                  n     12    0                      !
132    3.0  46165.832                  n     12    1                      !
133    5.0  46286.105                  n     12    2                      !
134    7.0  46464.742                  n     12    3                      !
135   19.0  46527.164                  n     11    9                      !
136    9.0  46699.629                  n     12    4                      !
137   11.0  46988.023                  n     12    5                      !
138   21.0  47093.656                  n     11   10                      !
139   13.0  47326.563                  n     12    6                      !
140   15.0  47711.320                  n     12    7                      !
141   17.0  48137.844                  n     12    8                      !
142    1.0  48169.938                  n     13    0                      !
143    3.0  48222.875                  n     13    1                      !
144    5.0  48328.008                  n     13    2                      !
145    7.0  48483.852                  n     13    3                      !
146   19.0  48601.148                  n     12    9                      !
147    9.0  48688.219                  n     13    4                      !
148   11.0  48938.227                  n     13    5                      !
149   21.0  49095.762                  n     12   10                      !
150   13.0  49230.305                  n     13    6                      !
151   15.0  49560.262                  n     13    7                      !
152    1.0  49879.242                  n     14    0                      !
153   17.0  49923.270                  n     13    8                      !
154    3.0  49923.629                  n     14    1                      !
155    5.0  50011.594                  n     14    2                      !
156    7.0  50141.555                  n     14    3                      !
157    9.0  50311.117                  n     14    4                      !
158   19.0  50313.805                  n     13    9                      !
159   11.0  50517.137                  n     14    5                      !
160   21.0  50725.648                  n     13   10                      !
161   13.0  50755.656                  n     14    6                      !
162   15.0  51021.914                  n     14    7                      !
163    1.0  51190.188                  n     15    0                      !
164    3.0  51224.555                  n     15    1                      !
165    5.0  51292.391                  n     15    2                      !
166   17.0  51310.270                  n     14    8                      !
167    7.0  51391.863                  n     15    3                      !
168    9.0  51520.211                  n     15    4                      !
169   19.0  51614.031                  n     14    9                      !
170   11.0  51673.691                  n     15    5                      !
171   13.0  51847.453                  n     15    6                      !
172   21.0  51925.141                  n     14   10                      !
173   15.0  52035.348                  n     15    7                      !
174    1.0  52045.645                  n     16    0                      !
175    3.0  52067.699                  n     16    1                      !
176    5.0  52110.629                  n     16    2                      !
177    7.0  52172.023                  n     16    3                      !
178   17.0  52229.363                  n     15    8                      !
179    9.0  52248.016                  n     16    4                      !
180   11.0  52332.797                  n     16    5                      !
181    1.0  52377.703                  n     17    0                      !
182    3.0  52382.195                  n     17    1                      !
#---data read without format ----------#------ READ WITH FORMAT -----------
