@1@H2@K@v#J
#302     # number of levels
#K       # unit
#2       # number of quantum numbers
#v       # Quantum number : vibration
#J       # Quantum number : rotation
#n       g       En(K)                        v    J
#---data read without format ----------#------ READ WITH FORMAT -----------
112   13.0  33393.663531331702         p      6    6                      !
113  141.0  34036.289861247278         o      0   23                      !
114  129.0  34127.632557980724         o      1   21                      !
115   45.0  34172.167397068421         o      6    7                      !
116   69.0  34288.459925073446         o      5   11                      !
117   29.0  34295.626915843575         p      4   14                      !
118  117.0  34443.216393274422         o      2   19                      !
119    1.0  34944.891942119051         p      7    0                      !
120  105.0  34992.364658559905         o      3   17                      !
121   17.0  35039.805602490967         p      6    8                      !
122    9.0  35057.343783300726         o      7    1                      !
123    5.0  35280.973330902212         p      7    2                      !
124   25.0  35525.698649520833         p      5   12                      !
125   21.0  35613.273111918155         o      7    3                      !
126   93.0  35782.611572262416         o      4   15                      !
127   57.0  35988.949269165787         o      6    9                      !
128    9.0  36050.580119836908         p      7    4                      !
129   45.0  36129.544580266251         p      1   22                      !
130   49.0  36173.003443015099         p      0   24                      !
131   41.0  36298.258492027191         p      2   20                      !
132   33.0  36588.183551691916         o      7    5                      !
133   37.0  36688.077554051852         p      3   18                      !
134   81.0  36818.462146214173         o      5   13                      !
135   21.0  37011.613619933334         p      6   10                      !
136   13.0  37220.453331122582         p      7    6                      !
137   33.0  37306.459292202788         p      4   16                      !
138   45.0  37940.979266873903         o      7    7                      !
139   69.0  38099.570074014649         o      6   11                      !
140  141.0  38132.626992868107         o      1   23                      !
141   29.0  38158.316259056664         p      5   14                      !
142  129.0  38163.149916303249         o      2   21                      !
143  153.0  38302.896540403322         o      0   25                      !
144  117.0  38402.910303672987         o      3   19                      !
145    1.0  38603.953838330912         p      8    0                      !
146    9.0  38707.583689598250         o      8    1                      !
147   17.0  38742.710991113112         p      7    8                      !
148  105.0  38859.132101168907         o      4   17                      !
149    5.0  38913.587787378470         p      8    2                      !
150   21.0  39219.493527423852         o      8    3                      !
151   25.0  39244.436161933481         p      6   12                      !
152   93.0  39536.890814359271         o      5   15                      !
153   57.0  39618.089817575412         o      7    9                      !
154    9.0  39621.684719583558         p      8    4                      !
155   45.0  40031.153481149086         p      2   22                      !
156   33.0  40115.502735256938         o      8    5                      !
157   41.0  40129.515173185486         p      3   20                      !
158   49.0  40130.796976628109         p      1   24                      !
159   53.0  40420.564418285896         p      0   26                      !
160   37.0  40432.747175169548         p      4   18                      !
161   81.0  40437.740840231461         o      6   13                      !
162   21.0  40559.165276735897         p      7   10                      !
163   13.0  40695.366226578677         p      8    6                      !
164   33.0  40945.890181462972         p      5   16                      !
165   45.0  41354.899147346645         o      8    7                      !
166   69.0  41557.690525420694         o      7   11                      !
167   29.0  41670.963342760107         p      6   14                      !
168  129.0  41860.702384471057         o      3   21                      !
169  141.0  41895.709152453011         o      2   23                      !
170    1.0  41902.997115582992         p      9    0                      !
171    9.0  41997.270851163099         o      9    1                      !
172  117.0  42019.543740217254         o      4   19                      !
173   17.0  42087.056989866302         p      8    8                      !
174  153.0  42118.159023872198         o      1   25                      !
175    5.0  42184.568723023542         p      9    2                      !
176  105.0  42377.078677786121         o      5   17                      !
177   21.0  42462.427289047759         o      9    3                      !
178  165.0  42520.796782160367         o      0   27                      !
179   25.0  42605.192103026275         p      7   12                      !
180    9.0  42827.236906958482         p      9    4                      !
181   57.0  42884.241924509093         o      8    9                      !
182   93.0  42935.543536996789         o      6   15                      !
183   33.0  43274.334125374960         o      9    5                      !
184   45.0  43589.374544713457         p      3   22                      !
185   41.0  43611.825916916816         p      4   20                      !
186   81.0  43693.009920884004         o      7   13                      !
187   21.0  43738.398676926059         p      8   10                      !
188   49.0  43750.365513686149         p      2   24                      !
189   13.0  43798.109357558125         p      9    6                      !
190   37.0  43822.237943620676         p      5   18                      !
191   53.0  44088.938271245061         p      1   26                      !
192   33.0  44222.860451738612         p      6   16                      !
193   45.0  44392.119166435659         o      9    7                      !
194   57.0  44598.517427212908         p      0   28                      !
195   69.0  44641.083783572773         o      8   11                      !
196   29.0  44812.302869173618         p      7   14                      !
197    1.0  44818.463239844270         p     10    0                      !
198    9.0  44902.601530414897         o     10    1                      !
199   17.0  45049.192172967960         p      9    8                      !
200    5.0  45069.615475499100         p     10    2                      !
201  129.0  45201.875457208946         o      4   21                      !
202  117.0  45273.090394885992         o      5   19                      !
203  141.0  45308.434714311181         o      3   23                      !
204   21.0  45317.011479094508         o     10    3                      !
205  105.0  45524.172936188879         o      6   17                      !
206   25.0  45583.500943896062         p      8   12                      !
207  153.0  45588.688658234212         o      2   25                      !
208    9.0  45641.124284442441         p     10    4                      !
209   57.0  45761.517768252859         o      9    9                      !
210   93.0  45954.013096409697         o      7   15                      !
211   33.0  46037.196322572701         o     10    5                      !
212  165.0  46037.395430588454         o      1   27                      !
213   13.0  46499.466795612730         p     10    6                      !
214   21.0  46520.706729195444         p      9   10                      !
215   81.0  46556.493580418726         o      8   13                      !
216  177.0  46648.710456401299         o      0   29                      !
217   41.0  46721.177256574134         p      5   20                      !
218   45.0  46781.822945064152         p      4   22                      !
219   37.0  46830.510973313001         p      6   18                      !
220   49.0  47010.656899693124         p      3   24                      !
221   45.0  47021.258299788264         o     10    7                      !
222   33.0  47108.777156336822         p      7   16                      !
223    1.0  47317.197390688663         p     11    0                      !
224   69.0  47317.811577200904         o      9   11                      !
225    9.0  47390.072937300960         o     11    1                      !
226   53.0  47404.138045973450         p      2   26                      !
227    5.0  47534.517117548879         p     11    2                      !
228   29.0  47550.481345515946         p      8   14                      !
229   17.0  47595.047236286220         p     10    8                      !
230   21.0  47747.941109982436         o     11    3                      !
231   57.0  47957.714372987430         p      1   28                      !
232    9.0  48026.519534925428         p     11    4                      !
233  117.0  48132.495791004243         o      6   19                      !
234   25.0  48143.290584293376         p      9   12                      !
235  129.0  48157.669278702640         o      5   21                      !
236   57.0  48212.502205015604         o     10    9                      !
237  105.0  48266.761865069500         o      7   17                      !
238  141.0  48343.455675167519         o      4   23                      !
239   33.0  48365.247066029391         o     11    5                      !
240   93.0  48555.317417769482         o      8   15                      !
241   61.0  48666.326473641268         p      0   30                      !
242  153.0  48688.497974966413         o      3   25                      !
243   13.0  48757.993175733653         p     11    6                      !
244   21.0  48864.470167890351         p     10   10                      !
245   81.0  48986.889653850609         o      9   13                      !
246  165.0  49189.890074694740         o      2   27                      !
247   45.0  49197.537389615209         o     11    7                      !
248    1.0  49353.175307204867         p     12    0                      !
