|  vu|  Ju|  vl|  Jl|       sigma| Dsigma|        lambda|dlambda|     Aqua|      Ama|        A|     Atot|           Eu|    DEu|     Tu|  gu|                dE|     Line| Transition|
|long|long|long|long|      double| double|        double| double|   double|   double|   double|   double|       double| double| double|long|            double|     char|       char|
|    |    |    |    |      1 / cm| 1 / cm|        micron| micron|    1 / s|    1 / s|    1 / s|    1 / s|       1 / cm| 1 / cm|      K|    |                 K|         |           |
|null|null|null|null|        null|   null|          null|   null|     null|     null|     null|     null|         null|   null|   null|null|              null|     null|       null|
    0   25    0   23  2965.440121 1.9e-05    3.372180719 2.2e-08 5.274e-06       0.0 5.274e-06 5.274e-06  -9496.223471 1.9e-05 38302.9  153  4266.606677717267   H200S23   0-0 S(23) 
    0   25    1   23   118.343261 6.8e-06   84.499953065 4.9e-06 6.223e-14       0.0 6.223e-14 5.274e-06  -9496.223471 1.9e-05 38302.9  153 170.26954753521304   H201S23   0-1 S(23) 
    0   26    0   24  2952.202695 1.8e-05    3.387301291 2.1e-08 5.424e-06       0.0 5.424e-06 5.424e-06    -8024.3706 9.9e-06 40420.6   53  4247.560975270798   H200S24   0-0 S(24) 
    0   26    1   24   201.398456   7e-06   49.652813624 1.7e-06 9.404e-13       0.0 9.404e-13 5.424e-06    -8024.3706 9.9e-06 40420.6   53  289.7674416577934   H201S24   0-1 S(24) 
    0   27    0   25  2931.587453 1.8e-05    3.411121162 2.1e-08 5.503e-06       0.0 5.503e-06 5.503e-06  -6564.636018 2.8e-06 42520.8  165   4217.90024175705   H200S25   0-0 S(25) 
    0   27    1   25   279.847254 7.1e-06   35.733779257 9.1e-07 5.148e-12       0.0 5.148e-12 5.503e-06  -6564.636018 2.8e-06 42520.8  165 402.63775828817023   H201S25   0-1 S(25) 
    0   28    0   26  2903.822736 1.7e-05    3.443736381   2e-08 5.506e-06       0.0 5.506e-06 5.506e-06  -5120.547864   8e-06 44598.5   57   4177.95300892701   H200S26   0-0 S(26) 
    0   28    1   26   354.175248 7.2e-06   28.234610003 5.7e-07 1.764e-11       0.0 1.764e-11 5.506e-06  -5120.547864   8e-06 44598.5   57  509.5791574066213   H201S26   0-1 S(26) 
    0   29    0   27  2869.043657 1.6e-05    3.485481992 1.9e-08  5.43e-06       0.0  5.43e-06  5.43e-06  -3695.592361 1.6e-05 46648.7  177  4127.913674240927   H200S27   0-0 S(27) 
    0   29    1   27   424.885217 7.3e-06    23.53576825   4e-07  4.62e-11       0.0  4.62e-11  5.43e-06  -3695.592361 1.6e-05 46648.7  177  611.3150258128412   H201S27   0-1 S(27) 
    0   30    0   28  2827.268848 1.5e-05    3.536982345 1.9e-08 5.275e-06       0.0 5.275e-06 5.275e-06  -2293.279015 2.3e-05 48666.3   61 4067.8090449895835   H200S28   0-0 S(28) 
    0   30    1   28    492.51007 7.3e-06   20.304153375   3e-07 1.018e-10       0.0 1.018e-10 5.275e-06  -2293.279015 2.3e-05 48666.3   61  708.6121006538438   H201S28   0-1 S(28) 
    0   31    0   29  2778.364537 1.5e-05    3.599239721 1.9e-08  5.04e-06       0.0  5.04e-06  5.04e-06   -917.227824   3e-05 50646.2  189  3997.446653112522   H200S29   0-0 S(29) 
    0   31    1   29   557.634092 7.4e-06   17.932906441 2.4e-07 1.996e-10       0.0 1.996e-10  5.04e-06   -917.227824   3e-05 50646.2  189  802.3110376775013   H201S29   0-1 S(29) 
    1    0    0    2  3806.792992 2.2e-05    2.626883054 1.5e-08 8.532e-07       0.0 8.532e-07 8.532e-07 -31956.903404 0.00021  5987.0    1  5477.125734333617    H210O2    1-0 O(2) 
    1    1    0    3  3568.221737   2e-05    2.802516418 1.6e-08 4.222e-07       0.0 4.222e-07 8.516e-07 -31844.328951 0.00021  6149.0    9  5133.874929002523    H210O3    1-0 O(3) 
    1    1    0    1  4155.253762 2.6e-05    2.406591889 1.5e-08 4.287e-07 7.137e-10 4.294e-07 8.516e-07 -31844.328951 0.00021  6149.0    9  5978.483032926834    H210Q1    1-0 Q(1) 
    1    2    0    4   3329.04099 1.7e-05     3.00386809 1.5e-08 2.895e-07       0.0 2.895e-07 8.472e-07 -31620.231103 0.00021  6471.4    5  4789.747200674804    H210O4    1-0 O(4) 
    1    2    0    2  4143.465293 2.6e-05    2.413438823 1.5e-08 3.029e-07 2.141e-09 3.051e-07 8.472e-07 -31620.231103 0.00021  6471.4    5  5961.522056308462    H210Q2    1-0 Q(2) 
    1    2    0    0  4497.838423 2.9e-05    2.223290181 1.4e-08 2.526e-07       0.0 2.526e-07 8.472e-07 -31620.231103 0.00021  6471.4    5  6471.385921761158    H210S0    1-0 S(0) 
    1    2    1    0   336.672301 3.5e-06   29.702473207 3.1e-07 2.786e-11       0.0 2.786e-11 8.472e-07 -31620.231103 0.00021  6471.4    5  484.3963219748445    H211S0    1-1 S(0) 
    1    3    0    5  3091.201926 1.5e-05    3.234987632 1.6e-08 2.082e-07       0.0 2.082e-07  8.38e-07 -31286.678077  0.0002  6951.3   21  4447.549854824426    H210O5    1-0 O(5) 
    1    3    0    3  4125.872611 2.5e-05    2.423729703 1.5e-08 2.781e-07 4.285e-09 2.824e-07  8.38e-07 -31286.678077  0.0002  6951.3   21  5936.210112233583    H210Q3    1-0 Q(3) 
    1    3    0    1  4712.904636 3.1e-05    2.121833725 1.4e-08  3.47e-07       0.0  3.47e-07  8.38e-07 -31286.678077  0.0002  6951.3   21  6780.818216157893    H210S1    1-0 S(1) 
    1    3    1    1   557.650874 5.7e-06   17.932366766 1.8e-07 4.497e-10       0.0 4.497e-10  8.38e-07 -31286.678077  0.0002  6951.3   21  802.3351832310597    H211S1    1-1 S(1) 
    1    4    0    6  2856.482463 1.3e-05     3.50080917 1.6e-08 1.497e-07       0.0 1.497e-07 8.226e-07 -30846.690083  0.0002  7584.3    9  4109.840918759885    H210O6    1-0 O(6) 
    1    4    0    4   4102.58201 2.5e-05    2.437489361 1.5e-08  2.65e-07 7.146e-09 2.721e-07 8.226e-07 -30846.690083  0.0002  7584.3    9  5902.700134051612    H210Q4    1-0 Q(4) 
    1    4    0    2  4917.006312 3.3e-05    2.033757812 1.4e-08 3.981e-07       0.0 3.981e-07 8.226e-07 -30846.690083  0.0002  7584.3    9  7074.474988246494    H210S2    1-0 S(2) 
    1    4    1    2   773.541019 7.9e-06   12.927562669 1.3e-07 2.592e-09       0.0 2.592e-09 8.226e-07 -30846.690083  0.0002  7584.3    9 1112.9529319380308    H211S2    1-1 S(2) 
    1    5    0    7  2626.451286   1e-05    3.807418799 1.4e-08 1.061e-07       0.0 1.061e-07 8.011e-07  -30304.14778 0.00019  8364.9   33 3778.8773801872712    H210O7    1-0 O(7) 
    1    5    0    5  4073.732222 2.5e-05    2.454751431 1.5e-08 2.545e-07 1.073e-08 2.652e-07 8.011e-07  -30304.14778 0.00019  8364.9   33  5861.191726156322    H210Q5    1-0 Q(5) 
    1    5    0    3  5108.402907 3.5e-05    1.957558983 1.3e-08 4.206e-07       0.0 4.206e-07 8.011e-07  -30304.14778 0.00019  8364.9   33  7349.851983565477    H210S3    1-0 S(3) 
    1    5    1    3   982.530296 9.9e-06   10.177803209   1e-07  9.21e-09       0.0  9.21e-09 8.011e-07  -30304.14778 0.00019  8364.9   33 1413.6418713318958    H211S3    1-1 S(3) 
    1    6    0    8  2402.445708 8.3e-06    4.162424968 1.4e-08 7.356e-08       0.0 7.356e-08 7.763e-07 -29663.680839 0.00019  9286.4   13  3456.583334128967    H210O8    1-0 O(8) 
    1    6    0    6  4039.491707 2.4e-05    2.475558987 1.5e-08 2.443e-07 1.502e-08 2.593e-07 7.763e-07 -29663.680839 0.00019  9286.4   13  5811.927264900495    H210Q6    1-0 Q(6) 
    1    6    0    4  5285.591254 3.7e-05    1.891935929 1.3e-08 4.188e-07       0.0 4.188e-07 7.763e-07 -29663.680839 0.00019  9286.4   13 7604.7864801922215    H210S4    1-0 S(4) 
    1    6    1    4  1183.009244 1.2e-05    8.453019324 8.6e-08  2.46e-08       0.0  2.46e-08 7.763e-07 -29663.680839 0.00019  9286.4   13  1702.086346140609    H211S4    1-1 S(4) 
    1    7    0    9  2185.562784 6.4e-06    4.575480546 1.3e-08 4.967e-08       0.0 4.967e-08 7.533e-07 -28930.543908 0.00018 10341.2   45 3144.5371979523243    H210O9    1-0 O(9) 
    1    7    0    7  4000.055159 2.4e-05    2.499965526 1.5e-08 2.339e-07 2.004e-08 2.539e-07 7.533e-07 -28930.543908 0.00018 10341.2   45  5755.186871509521    H210Q7    1-0 Q(7) 
    1    7    0    5  5447.336095 3.8e-05    1.835759686 1.3e-08 3.954e-07       0.0 3.954e-07 7.533e-07 -28930.543908 0.00018 10341.2   45  7837.501217478572    H210S5    1-0 S(5) 
    1    7    1    5  1373.603872 1.3e-05    7.280119257 6.9e-08 5.436e-08       0.0 5.436e-08 7.533e-07 -28930.543908 0.00018 10341.2   45 1976.3094898834731    H211S5    1-1 S(5) 
    1    8    0   10  1976.662037 4.6e-06    5.059033771 1.2e-08 3.256e-08       0.0 3.256e-08 7.397e-07 -28110.487247 0.00017 11521.1   17  2843.975633475425   H210O10   1-0 O(10) 
    1    8    0    8    3955.6393 2.3e-05    2.528036366 1.5e-08 2.228e-07 2.577e-08 2.486e-07 7.397e-07 -28110.487247 0.00017 11521.1   17  5691.282360585846    H210Q8    1-0 Q(8) 
    1    8    0    6    5592.6853 3.9e-05     1.78804983 1.2e-08 3.537e-07       0.0 3.537e-07 7.397e-07 -28110.487247 0.00017 11521.1   17   8046.62629279615    H210S6    1-0 S(6) 
    1    8    1    6  1553.193592 1.5e-05    6.438347448 6.2e-08 1.048e-07       0.0 1.048e-07 7.397e-07 -28110.487247 0.00017 11521.1   17 2234.6990264568785    H211S6    1-1 S(6) 
    1    9    0   11  1776.377452   3e-06    5.629434211 9.5e-09 2.065e-08       0.0 2.065e-08 7.443e-07 -27209.628625 0.00016 12817.3   57  2555.810803656954   H210O11   1-0 O(11) 
    1    9    0    9  3906.478066 2.3e-05    2.559850543 1.5e-08 2.112e-07 3.221e-08 2.435e-07 7.443e-07 -27209.628625 0.00016 12817.3   57  5620.550313837086    H210Q9    1-0 Q(9) 
